Id,SalePrice
1585,144773.3221818118
1586,83286.05092442092
1587,115013.32579193791
1588,137306.48350883037
1589,102271.66930616843
1590,138519.28854186257
1591,97383.95603444846
1592,141168.158058028
1593,121882.59255509228
1594,117624.78802740214
1595,108683.28886970985
1596,178951.48911500166
1597,186736.3247943575
1598,168684.4880259401
1599,163133.79646104094
1600,191831.7185798774
1601,61573.12298327764
1602,113689.49119997081
1603,66232.53238811727
1604,248390.35174079993
1605,243559.5531972468
1606,173440.59870677625
1607,220706.12505295835
1608,243881.77608582366
1609,190323.21588165915
1610,151349.73329919323
1611,155885.9581448748
1612,193682.775649896
1613,187764.43481718318
1614,131507.71746819414
1615,87331.94159587548
1616,86318.77018585285
1617,86380.50262932412
1618,123105.34944771448
1619,137615.07234927817
1620,194948.54423216532
1621,136425.77294920315
1622,148123.56188974495
1623,272832.0700584679
1624,223138.20957745696
1625,104157.45445300764
1626,177209.726886989
1627,184436.67339383
1628,280766.78144469217
1629,184010.84270769474
1630,349895.481947679
1631,185401.43664936838
1632,246239.8820787613
1633,176182.06982449943
1634,183946.0963667728
1635,178275.65565622738
1636,185217.07959392556
1637,178371.36220510045
1638,172602.84910702702
1639,185195.60582043408
1640,238767.74768047017
1641,175137.2352193563
1642,227807.1393551508
1643,248294.8700233735
1644,219155.5548440124
1645,197565.78072241842
1646,171624.43149274407
1647,159309.11302714545
1648,136851.10313320023
1649,133160.46598287343
1650,125751.77980352977
1651,137674.25979452307
1652,105989.40526646846
1653,102869.47116393266
1654,157579.96707979142
1655,142504.7779459219
1656,146532.79947912003
1657,160357.3447456704
1658,165528.06617096512
1659,121434.61177647498
1660,162720.5786656303
1661,530451.1298712885
1662,367734.04776167515
1663,392376.16128663585
1664,539754.5081974479
1665,357596.72374041635
1666,335842.0008930753
1667,356981.4761772292
1668,379725.58977720747
1669,302468.84094976465
1670,345417.08025972865
1671,271441.13006258284
1672,471345.61056552845
1673,324373.95448369224
1674,241670.09021314193
1675,210963.21401844695
1676,197576.74305097276
1677,212939.45549916127
1678,484380.83700044
1679,368307.29270864814
1680,289034.59996870573
1681,287835.64442617964
1682,308428.1939084301
1683,207473.04458794714
1684,174278.79666672295
1685,188914.10597316682
1686,192870.18049150432
1687,177379.09388915493
1688,199655.2421518433
1689,203850.29284327157
1690,196683.08075405343
1691,173455.879618728
1692,258161.4924447126
1693,178312.4557156096
1694,173474.52278350428
1695,178148.85133728813
1696,273779.96422861126
1697,178502.19266980136
1698,389920.42009947624
1699,361925.17740701116
1700,227189.72330777522
1701,259958.1408793737
1702,282797.72899178846
1703,261595.63369553702
1704,297761.0241696059
1705,254163.09481315894
1706,524446.5836534159
1707,198700.38731255208
1708,204294.4650915511
1709,309829.1275074185
1710,245397.8252368452
1711,245599.4352635076
1712,253761.25907981233
1713,287796.82472867257
1714,210299.12861664908
1715,192708.68500683922
1716,181111.73710486953
1717,177951.4941535794
1718,128697.03726002965
1719,192932.13186208386
1720,294267.92634693504
1721,169030.22290439377
1722,134619.69567970472
1723,174316.3916742264
1724,207651.58659240176
1725,221010.79082139293
1726,169404.41985915485
1727,178696.322126565
1728,170620.81590528192
1729,155031.29455676704
1730,167307.13045266672
1731,125079.89350165291
1732,131076.5401955288
1733,110609.76987288278
1734,125136.79564417893
1735,138067.834329804
1736,113891.63411141778
1737,321283.8522150338
1738,219336.03044153145
1739,311767.83441386657
1740,244118.94928050134
1741,192604.12881435215
1742,166471.0738485613
1743,177753.34542648136
1744,268142.97877397423
1745,200113.55745026006
1746,199439.48905398342
1747,209854.70700544855
1748,185421.83554076057
1749,167988.09721434364
1750,137827.94349515688
1751,225973.86836915513
1752,114093.19203701043
1753,158292.97841395307
1754,185826.55486327075
1755,174080.09784380975
1756,124351.89211982871
1757,106214.31578373889
1758,158363.36960739226
1759,164901.99169909817
1760,163935.35342190624
1761,161634.26504858327
1762,160755.37927047908
1763,180589.85848105766
1764,111501.36370985098
1765,164147.9110541968
1766,175930.89359646034
1767,225931.22962780204
1768,126501.35502278565
1769,160873.31908582407
1770,145929.19460649288
1771,132835.46671654045
1772,140841.25398214516
1773,127676.35060685736
1774,181995.39115262145
1775,126289.16241604068
1776,122491.24799259698
1777,98598.72690877788
1778,138471.10005678257
1779,126220.35148769658
1780,144791.6850044317
1781,125920.44618248891
1782,90880.95549183403
1783,159209.4715254972
1784,108737.73894133676
1785,132766.05492139692
1786,143093.6143896166
1787,174591.21575388045
1788,62600.49555679284
1789,113211.83813322238
1790,88928.61238456832
1791,235423.37915369976
1792,148659.83621853223
1793,156064.9244580944
1794,161656.33011587107
1795,124616.2821841728
1796,124465.61796658173
1797,142151.07834444696
1798,118289.2388261489
1799,90299.9199997733
1800,125622.47164831245
1801,128433.85239358089
1802,140757.1341206352
1803,161940.80374603372
1804,145751.93519865556
1805,135373.1046577667
1806,125379.74373677408
1807,134423.19717010824
1808,131639.02398995805
1809,124003.05037671368
1810,145200.19853620458
1811,76052.10494826526
1812,99081.58212281411
1813,125373.239886824
1814,99662.19860388793
1815,67963.5002943535
1816,102351.57166914077
1817,151573.86182288677
1818,158637.84764310616
1819,132746.7779410257
1820,88503.68431183138
1821,103364.42718591627
1822,161017.38308051808
1823,61807.19743991552
1824,134063.5963365995
1825,140934.1506761854
1826,104133.69390426844
1827,108862.75473913236
1828,128139.92823611821
1829,165146.69272658968
1830,154086.88137429662
1831,151628.38533062304
1832,127657.88772573078
1833,155667.4847492116
1834,120844.53241932066
1835,121912.30074650253
1836,107362.4337999883
1837,92452.92934734482
1838,124916.16848771008
1839,85631.43152311977
1840,144972.49847427898
1841,129235.50952033812
1842,102870.25216879483
1843,144394.73233565883
1844,143443.51075553946
1845,153022.92770503802
1846,144797.25606565716
1847,152887.4158586769
1848,61102.847015725085
1849,125631.77583953798
1850,117100.77425740883
1851,139513.732689221
1852,125571.22425801055
1853,148916.1767841581
1854,158794.4881301859
1855,174970.65061606685
1856,233555.74076815476
1857,146219.06709486994
1858,147731.7822749442
1859,141537.93386563985
1860,172248.70492045092
1861,143900.75676837828
1862,360264.62238196895
1863,360264.62238196895
1864,360264.62238196895
1865,349857.62121982785
1866,369491.54361118586
1867,261566.7221190117
1868,292511.64797475614
1869,221404.37698980307
1870,219634.13648868457
1871,259539.09596028045
1872,192830.4299841095
1873,212941.0911542633
1874,137069.34058008864
1875,185574.26232800714
1876,194175.0566740466
1877,204313.59850931278
1878,220448.39411329525
1879,125709.03554121369
1880,132836.851479874
1881,263048.51288072974
1882,251665.83235222916
1883,189625.53792181038
1884,165727.77293226653
1885,233891.03975630307
1886,260743.1861480145
1887,228693.82904005417
1888,287340.25149022526
1889,168831.45517750896
1890,127335.26285993807
1891,152716.38668524424
1892,92291.39499422509
1893,143960.8474731644
1894,153029.65488787013
1895,165740.91218545425
1896,143511.61348082262
1897,125643.69876997476
1898,104446.70887639152
1899,150681.14293127533
1900,127220.78057683712
1901,146039.2098546681
1902,122508.50729398883
1903,219315.42565186153
1904,137016.45266436617
1905,157736.0711352628
1906,146356.52963435565
1907,192605.42207817262
1908,121519.11862146125
1909,144379.13438947444
1910,131541.21815575488
1911,180020.313350411
1912,293181.50454555417
1913,182595.19977979
1914,69309.99939287372
1915,300018.0093965566
1916,62730.28220058991
1917,248662.0826371759
1918,139781.4108118816
1919,157603.38729042077
1920,181440.85153918315
1921,386167.92705127154
1922,342399.0033746468
1923,211031.11138643147
1924,229246.51227620238
1925,205466.2397711633
1926,395585.2778044626
1927,130940.90848117323
1928,186130.01544802808
1929,122598.56051928605
1930,129953.60770177016
1931,144351.46366154938
1932,135003.76610058782
1933,178998.8209418249
1934,176114.85715192478
1935,176352.89544987257
1936,191342.20161457753
1937,185033.2954547997
1938,195280.75532510335
1939,229392.8683624217
1940,174381.8098464187
1941,180285.05422746154
1942,179358.7156375043
1943,203332.11703763416
1944,338973.14044381597
1945,339217.9630911262
1946,144436.037011154
1947,303694.0359108809
1948,172857.71286459733
1949,244060.99355547212
1950,180544.82968467608
1951,255860.28519732578
1952,234263.1354754278
1953,184583.05948984443
1954,178444.10401815752
1955,130730.28488008249
1956,376326.98947289377
1957,168358.42583703756
1958,318609.17606168
1959,148708.3430566199
1960,109779.84870902853
1961,126095.35033874626
1962,107519.27370244154
1963,100410.48316986358
1964,124846.37340593296
1965,150869.95327167396
1966,143661.27648753702
1967,265578.25846014905
1968,397810.0436627152
1969,359617.5959150723
1970,398709.0570503564
1971,514558.57909423707
1972,376937.9905389382
1973,271482.40290787723
1974,302932.25492231915
1975,422913.517844364
1976,276780.7254202327
1977,356646.5912799627
1978,345690.0297216538
1979,339241.47326006106
1980,214953.19145934374
1981,350743.04575933085
1982,228732.81725733186
1983,212424.51088823634
1984,177556.27055469144
1985,244753.43007646737
1986,232890.54337621786
1987,193220.50442926495
1988,189231.76393605673
1989,189422.34987726848
1990,226762.52129462757
1991,212939.45549916127
1992,216220.36499882155
1993,178014.21675645473
1994,227602.30325483534
1995,186104.48230496276
1996,257836.28783974733
1997,315997.15708985546
1998,306689.3843530747
1999,289042.5004910745
2000,322976.04690578196
2001,274765.12715776585
2002,246808.47459105955
2003,285758.5473919855
2004,266300.5344849793
2005,257246.0346465834
2006,203022.43716754264
2007,263943.9674416238
2008,200883.37480940804
2009,188828.51742936167
2010,193373.481012013
2011,136826.0022428843
2012,189986.5941249138
2013,172966.92920577675
2014,182910.58553458724
2015,179380.79072192014
2016,169417.06620996614
2017,196656.22848223292
2018,124699.09878355876
2019,139169.7584946555
2020,121992.86670862463
2021,110259.75692170914
2022,181940.57749793003
2023,149098.95607885593
2024,239712.88736326538
2025,323482.98912771
2026,193415.5071722702
2027,150416.79379854252
2028,165757.8454748572
2029,173241.4732550742
2030,245856.49877244607
2031,198079.0065703713
2032,209059.30248141987
2033,242352.04832860563
2034,169012.10511265398
2035,195702.41246638546
2036,200422.01294812944
2037,200700.69852216373
2038,272701.64584266354
2039,178449.4211766555
2040,294461.47503534914
2041,264560.6900084882
2042,199631.69721863876
2043,175063.77587491716
2044,149605.26674087072
2045,209617.29300065455
2046,166609.5177996052
2047,142523.05491307436
2048,139677.34372777544
2049,180650.1406874413
2050,145127.5490343185
2051,92292.64978338966
2052,132725.26948801777
2053,135606.40326022197
2054,71650.26852421788
2055,147149.18645348886
2056,139416.2271936915
2057,124189.2736531209
2058,238852.03650260228
2059,142533.7263906511
2060,158218.5620137501
2061,159533.49091596078
2062,125069.06456688614
2063,103495.66254690605
2064,138768.15012509696
2065,119347.55342061447
2066,150641.87551374102
2067,144888.61449875755
2068,143053.2129665063
2069,76356.66721867578
2070,91073.32425699137
2071,104342.8318507353
2072,170910.87854691443
2073,132031.9974935135
2074,173041.3770423848
2075,139015.46260472783
2076,126671.75947899725
2077,136689.21300576677
2078,122780.16076639023
2079,144351.86315865524
2080,99172.66218377181
2081,124365.00088185514
2082,153014.51581417365
2083,139920.80353827312
2084,98407.47021831204
2085,125162.79978310637
2086,137404.8411290341
2087,131911.45557877846
2088,101441.29725577691
2089,96959.78696803116
2090,132099.40100887467
2091,115449.45868510011
2092,156423.74448266442
2093,127586.81639729474
2094,124592.44117312119
2095,144149.991955869
2096,94940.48299621113
2097,96523.98464862323
2098,157272.4704999651
2099,50972.897313011104
2100,112432.66134784982
2101,143008.19464772244
2102,124009.45887065194
2103,92308.48791715049
2104,132633.37793763826
2105,124087.35091939516
2106,67271.58035358366
2107,195320.84587509235
2108,101538.70711224583
2109,106914.38160497247
2110,139370.03467488856
2111,141034.79701438907
2112,137447.04104029693
2113,132977.22713865968
2114,122275.28316858968
2115,152492.87683058393
2116,121399.98138352933
2117,148422.71456812622
2118,155680.23517660436
2119,108729.27738782494
2120,117893.5991699507
2121,98702.0680333407
2122,106376.69022117478
2123,88802.39567666246
2124,152181.01652560243
2125,159804.1963003415
2126,175452.58900070406
2127,165085.9019326269
2128,125281.4718548258
2129,102557.88294239367
2130,126506.13891541152
2131,147783.77634955957
2132,125122.79531680506
2133,131626.33638371338
2134,134118.07262302385
2135,104957.87206598607
2136,75908.72088664061
2137,124625.65533944879
2138,147915.01760822418
2139,151938.27190376166
2140,132017.01413434185
2141,144463.6889225067
2142,120069.01617141334
2143,140135.85649763877
2144,126104.29354775253
2145,137231.96971354698
2146,143989.33838029613
2147,194946.673133456
2148,143405.34782896348
2149,160474.7182074994
2150,188070.07881335772
2151,100095.35998227303
2152,140142.70103940385
2153,158712.45443735874
2154,87057.28405485979
2155,131624.07664374888
2156,252455.37381348983
2157,254992.5813189342
2158,232484.30780241627
2159,216713.34552603462
2160,178101.0320546049
2161,292796.11786064145
2162,482071.09113290755
2163,398704.82904912217
2164,247218.17012854046
2165,183720.1004215103
2166,141714.63291166682
2167,222300.35758012562
2168,178280.65077329442
2169,191962.864777942
2170,201085.11178531655
2171,139363.20714351264
2172,145397.5731745138
2173,142851.16176745386
2174,241947.2354586234
2175,277651.61289645353
2176,291156.4628436846
2177,229348.7547530883
2178,211972.07144330497
2179,140706.69913951537
2180,268466.0160594831
2181,196324.02783813453
2182,244659.13194710095
2183,197097.258846053
2184,124914.64312209495
2185,139615.05317415204
2186,150665.24394155008
2187,152939.81859425138
2188,149514.25480854546
2189,269286.73043203144
2190,84454.94820940803
2191,100600.8173394083
2192,91470.73279642662
2193,102631.40926367384
2194,102803.89501022642
2195,100149.59007399231
2196,113966.87047611273
2197,114060.57487515366
2198,148250.56013201375
2199,146589.9914216398
2200,134876.1479862469
2201,135346.85105822055
2202,164682.02655810115
2203,143765.9366872977
2204,158641.2283262108
2205,104490.78722376877
2206,114539.45533449137
2207,149009.55254348533
2208,243127.07039470717
2209,195021.36654099508
2210,132299.85551557998
2211,112991.46990835456
2212,103283.23400786327
2213,103452.31000486258
2214,139973.99046010335
2215,94619.276635515
2216,169238.08898164495
2217,61744.7011790522
2218,97526.67184315104
2219,95811.11331121766
2220,72251.18001922288
2221,302696.3644193912
2222,236471.0949382444
2223,324294.66691059637
2224,222665.32507410884
2225,135337.72226922962
2226,185906.79763043078
2227,229431.89790851297
2228,277977.7827302869
2229,211911.83585873962
2230,143182.61514042944
2231,195731.96448727517
2232,226247.83627506607
2233,223155.93862885956
2234,246309.93597475986
2235,217915.1481880796
2236,242012.94404775536
2237,364072.71755922365
2238,227879.32155439226
2239,120845.40608913756
2240,160451.39408054855
2241,154496.96914459055
2242,138968.28906786424
2243,137535.27039876813
2244,123655.4565778868
2245,103654.34739840763
2246,142486.85140411882
2247,126160.77221895172
2248,122568.10162219866
2249,126141.9764091219
2250,132098.41015048136
2251,128639.63115882668
2252,193479.58821602902
2253,163111.23784440826
2254,170573.09957700165
2255,177874.84718903058
2256,161212.22540963066
2257,213909.50375371275
2258,173237.5349081009
2259,177263.4789005803
2260,155618.5676855662
2261,174511.93672085722
2262,183136.09567135302
2263,366518.42854278086
2264,495595.3513044686
2265,180017.65942600268
2266,258941.24374585296
2267,284940.21504932863
2268,397100.754946848
2269,154632.00289017922
2270,184287.85658234725
2271,236726.9779410369
2272,188612.22209601064
2273,179299.0466870466
2274,179422.0340155836
2275,177420.2302179201
2276,180382.96949474217
2277,172821.6912793835
2278,148267.09475311937
2279,131419.7494251297
2280,101453.61691104941
2281,203551.89810883204
2282,199971.55031649407
2283,103699.72313532491
2284,137382.62428315423
2285,136480.77330987877
2286,124247.99086264044
2287,344324.8848580237
2288,287361.1367881021
2289,375863.92865543644
2290,443273.9397705898
2291,311312.9368856643
2292,434573.8341166442
2293,503649.64933198283
2294,355904.4339429606
2295,491811.7988701401
2296,239863.5801389738
2297,313811.2816899344
2298,341326.65217336384
2299,384659.7325388885
2300,290580.7834572694
2301,280809.76347442134
2302,263454.1331807662
2303,249942.77874799832
2304,240756.7989341974
2305,193928.2632740753
2306,193794.17105515226
2307,210977.06804622308
2308,254535.86869489204
2309,264533.1036933479
2310,211030.31877084292
2311,230863.1642012541
2312,196798.44439716157
2313,177950.02025642677
2314,162410.31798081173
2315,178238.8810161714
2316,193712.18343308527
2317,174052.32770174937
2318,178695.7961549375
2319,177459.88835715753
2320,190610.23560653164
2321,259547.23083240844
2322,187306.19217378914
2323,195098.39847714955
2324,169740.41740912554
2325,222245.55279616403
2326,177515.13419830846
2327,208156.53052896116
2328,222228.96959578744
2329,185534.96791916082
2330,179691.103934775
2331,405540.0311455434
2332,392014.963731998
2333,321369.1040505956
2334,269368.86927986157
2335,253762.0398670055
2336,344372.09287020913
2337,192069.33604600356
2338,257896.95766514074
2339,244072.76908909198
2340,432709.191599801
2341,244108.84427679694
2342,245118.00522359394
2343,237460.25358694015
2344,197949.65128354766
2345,235599.91246432092
2346,196381.71226791127
2347,195198.530557214
2348,198255.1981649269
2349,196075.7561881022
2350,299439.4264510998
2351,301444.21403024025
2352,247125.26288750063
2353,261246.2964080213
2354,133604.40565256978
2355,140005.0459478048
2356,171256.27979281265
2357,219228.22500945858
2358,182022.9536868546
2359,131534.48931130406
2360,101056.43747843272
2361,136914.630040427
2362,236521.1810236017
2363,134905.76013900826
2364,163906.0536668075
2365,235844.25303265636
2366,192075.67246045417
2367,198420.83829541723
2368,201139.04425669223
2369,197757.63631314432
2370,179037.8631836273
2371,165681.50753330282
2372,186838.2654027776
2373,247468.65148735433
2374,327340.76010318095
2375,200056.2406611786
2376,288826.4018609355
2377,294280.42741630157
2378,141421.72289913293
2379,197499.27094203746
2380,147812.68655253306
2381,158440.64957900325
2382,172115.20941889394
2383,213898.2781891659
2384,230262.49378877057
2385,156910.9913824859
2386,125231.04842074614
2387,126878.62739312285
2388,143807.77696916554
2389,142607.22304374096
2390,148567.6534388614
2391,151978.7356190073
2392,102482.87037848121
2393,172379.41469160607
2394,140694.58983507403
2395,178296.19660856808
2396,159920.33192036065
2397,207335.45943415177
2398,123717.30379569823
2399,66528.62553174207
2400,61296.78247027054
2401,122273.56760652552
2402,131140.9828482361
2403,184049.7221185122
2404,169123.58711701675
2405,158308.2989735432
2406,124656.7305358796
2407,122130.11237967205
2408,146528.09983068978
2409,145696.9400003046
2410,172751.471016005
2411,101802.14759971376
2412,151258.54002655632
2413,126754.02157577091
2414,142902.72254863233
2415,152872.5413644476
2416,125973.08928699642
2417,125349.67085901972
2418,118558.76253480499
2419,121502.85506466392
2420,124505.62039988498
2421,136271.76199679056
2422,109772.48669156081
2423,125602.66632526672
2424,152810.82668003827
2425,228397.64495593647
2426,142024.51254385087
2427,121092.07792885836
2428,167284.79046365438
2429,113362.17059610007
2430,119844.56207532999
2431,121409.41838053628
2432,137493.791044224
2433,140992.33447121998
2434,127095.64518359609
2435,153130.69318470682
2436,105086.72353939475
2437,109697.23163359523
2438,124361.9142080051
2439,131029.02855544566
2440,123000.10284525205
2441,95395.9186530658
2442,100140.78390602414
2443,133050.7643976785
2444,144182.1896034815
2445,103331.3044701805
2446,167103.41523741302
2447,193066.82070175168
2448,153125.89223877309
2449,114453.26969386032
2450,153934.0431087692
2451,140950.9098178194
2452,165673.51880968848
2453,99035.6501068215
2454,131356.02501834516
2455,123213.38815720174
2456,122637.65759567442
2457,131697.64112675993
2458,125923.68323176392
2459,102814.93708370092
2460,141059.91586611277
2461,123709.51792234647
2462,125583.74606316612
2463,127502.06882483108
2464,163798.12639594643
2465,145428.94906917348
2466,130214.56391884839
2467,142783.1273172837
2468,108707.0771242718
2469,119907.80743351484
2470,212070.31554278597
2471,179961.2641111201
2472,162153.84772156872
2473,124524.48200586696
2474,75810.22912848294
2475,167051.70906381414
2476,92695.03330143355
2477,125482.37407688765
2478,171492.46777640728
2479,125104.54161970117
2480,168464.99350667995
2481,125376.12613060002
2482,135376.52370100564
2483,102684.61116133857
2484,133632.57461488448
2485,129822.79892637604
2486,141254.53798264384
2487,206857.00232896485
2488,140159.55292699442
2489,162244.81441433844
2490,154014.1531986514
2491,96775.47485677239
2492,194069.79833993956
2493,192968.36152923206
2494,154718.93710702163
2495,98824.89340367219
2496,230520.9585662032
2497,134990.30601355337
2498,111169.3709022454
2499,92691.14114547819
2500,140173.7165981962
2501,141901.39929931506
2502,144096.1733541438
2503,95255.12314233069
2504,182828.69366996508
2505,223993.8531276547
2506,296117.20430833084
2507,312908.9533378685
2508,296117.20430833084
2509,243853.28769351763
2510,241576.72487163093
2511,194679.30278772648
2512,199263.2594164808
2513,207486.86692865615
2514,184216.89773072634
2515,151637.64431433237
2516,163035.30626494257
2517,127539.9572218593
2518,137941.6403905484
2519,223891.71657295353
2520,204263.7487599792
2521,173948.05616517738
2522,235040.86644409382
2523,131460.75767728206
2524,165784.15071086184
2525,144027.759842809
2526,143372.6575446822
2527,123093.67932018303
2528,120700.8847043595
2529,140969.35302434379
2530,129267.65777463451
2531,248181.93739305544
2532,230680.51016923616
2533,172222.3615679437
2534,240350.57781330828
2535,282058.6786562702
2536,231934.49122692196
2537,204432.74269436716
2538,191741.32679913304
2539,192587.97691035716
2540,205637.1506627262
2541,178065.71316267684
2542,168762.0484703706
2543,135922.35991676155
2544,131122.07431077608
2545,146428.56411074504
2546,144632.35310289141
2547,150672.7660111866
2548,158631.09832958906
2549,161761.07621212333
2550,332996.1648415144
2551,148888.78070964944
2552,122646.43292738579
2553,97826.65558252003
2554,123448.22381625106
2555,92343.02533151841
2556,92513.08331731173
2557,123053.70202294287
2558,131640.21790617463
2559,143392.32073616015
2560,151194.87578542205
2561,111707.31662125033
2562,125734.41859120896
2563,126030.1614505877
2564,160397.4651009426
2565,115079.26146182639
2566,157356.54433231047
2567,130811.14164066986
2568,148637.90638086264
2569,173417.5472706415
2570,137053.34468853957
2571,186568.20608444017
2572,147390.9204091154
2573,241098.07220256183
2574,243874.09372691132
2575,139324.27360015197
2576,129826.30568445977
2577,140097.37672278634
2578,98600.21872142455
2579,69678.28619957407
2580,142181.85499792255
2581,139093.32520990222
2582,129205.39962699772
2583,251801.34138725602
2584,184041.33372955915
2585,241540.8472690403
2586,184394.01821574563
2587,193523.22353489784
2588,115120.8564163586
2589,141172.0865914427
2590,245401.05738101222
2591,195570.3330896032
2592,217245.4952734873
2593,328277.5712177631
2594,179679.04410770332
2595,194636.3656257332
2596,302426.4734786351
2597,226734.88484524572
2598,293145.8417866858
2599,380054.21880704426
2600,166833.20393310106
2601,127443.7947323635
2602,87384.18313439681
2603,92177.5108725783
2604,89134.01936660177
2605,100288.62160804644
2606,148289.55833825812
2607,186278.85175695154
2608,180877.62999299055
2609,144248.54922320892
2610,86913.84187379674
2611,146906.9005074421
2612,144839.96244629746
2613,99865.3077458335
2614,122318.41621435128
2615,153637.9397023196
2616,150142.99182939396
2617,198791.1258123553
2618,181409.17476980126
2619,240713.97559112078
2620,176319.28023465365
2621,171338.6571939272
2622,181642.56387287573
2623,234539.311993876
2624,308171.9611417241
2625,285168.15952326276
2626,181042.11744225427
2627,160888.8910287947
2628,458267.90603140416
2629,474742.66082064714
2630,307258.490402079
2631,423934.2740260153
2632,375413.0820307936
2633,264369.5639191341
2634,391845.4620756891
2635,154377.45481434904
2636,174836.75133357348
2637,170496.91240963503
2638,232982.51139328303
2639,185586.08265126825
2640,146436.696831134
2641,120799.748004261
2642,189079.4850800071
2643,120992.53837161315
2644,147980.05268225798
2645,123034.53854955238
2646,101084.2178458654
2647,93667.72093555675
2648,144182.15926295213
2649,140850.30222287396
2650,132922.53259742563
2651,144522.59144368517
2652,417539.19517493824
2653,264112.6802371637
2654,260810.09710258248
2655,390741.69906042604
2656,303192.12195078743
2657,308355.742976631
2658,259147.47248719088
2659,272512.7792364619
2660,370705.23444522446
2661,360221.07015860174
2662,344645.91489379224
2663,310371.1891488816
2664,255198.28380524236
2665,320567.4154055416
2666,263454.1331807662
2667,173741.87377294473
2668,180341.78679730312
2669,189725.59407413864
2670,275287.90682030044
2671,180341.78679730312
2672,201089.74572221198
2673,216466.99431905878
2674,225650.36013409996
2675,192322.56893483916
2676,191370.22159196564
2677,190261.45210915097
2678,249385.16743988253
2679,246596.94999099872
2680,278965.366197428
2681,369744.48600329424
2682,320735.6433170791
2683,553214.7574516427
2684,318250.8695313952
2685,299478.3391694898
2686,250189.28182587394
2687,288490.1189179936
2688,211085.1122235735
2689,190784.36560845457
2690,475740.8641857473
2691,188952.6915657992
2692,128440.59944022243
2693,198604.25500450874
2694,136082.17531815692
2695,204627.02281344068
2696,189319.8541733954
2697,171674.81228275364
2698,187185.74885413493
2699,189075.16649055114
2700,174731.08933221106
2701,160229.55156942268
2702,137472.3710213544
2703,166079.25867636036
2704,155981.14428760536
2705,115504.08207282484
2706,111303.61567512191
2707,119563.64663934874
2708,115046.26757138627
2709,97936.09883004606
2710,127205.23450936856
2711,263126.2795221724
2712,391287.03367141535
2713,177306.33606229327
2714,145812.40570105411
2715,165569.11985552506
2716,144193.58852789842
2717,177189.44617105706
2718,245011.83647490753
2719,158323.59300983968
2720,163474.7331967311
2721,132714.1736980077
2722,140707.34328211637
2723,154166.39733930194
2724,120815.00134726222
2725,118244.96921898778
2726,137993.64302492753
2727,204316.27507164498
2728,159867.99480978472
2729,139968.99995370163
2730,136623.25122844722
2731,110280.33012804469
2732,121665.52776074952
2733,158252.74264051727
2734,163683.49000433774
